embedding_id	sub-MIC002	sub-MIC003	sub-MIC005	sub-MIC008	sub-MIC009	sub-MIC010	sub-MIC012	sub-MIC013	sub-MIC014	sub-MIC015	sub-MIC016	sub-MIC017	sub-MIC018	sub-MIC019	sub-MIC020	sub-MIC021	sub-MIC022	sub-MIC023	sub-MIC024	sub-MIC025	sub-MIC026	sub-MIC027	sub-MIC028	sub-MIC029	sub-MIC031	sub-MIC032	sub-MIC033	sub-MIC034	sub-MIC035	sub-MIC036	sub-MIC037	sub-MIC038	sub-MIC039	sub-MIC040	sub-MIC041	sub-MIC042	sub-MIC043	sub-MIC044	sub-MIC045	sub-MIC046	sub-MIC047	sub-MIC048	sub-MIC049	sub-MIC051	sub-MIC052	sub-MIC053	sub-MIC056	sub-MIC057	sub-MIC059	sub-MIC060	sub-MIC061	sub-MIC063	sub-MIC064	sub-MIC065	sub-MIC068	sub-MIC069	sub-MIC070	sub-MIC071	sub-MIC072	sub-MIC073	sub-MIC076	sub-MIC077	sub-MIC078	sub-MIC079	sub-MIC080	sub-MIC081	sub-MIC082	sub-MIC083	sub-MIC084	sub-MIC085	sub-MIC087	sub-MIC088	sub-MIC090	sub-MIC091	sub-MIC092	sub-MIC093	sub-MIC094	sub-MIC095	sub-MIC096	sub-MIC097	sub-MIC098	sub-MIC099	sub-MIC100	sub-MIC101	sub-MIC102	sub-MIC103	sub-MIC104	sub-MIC105
embedding_0666	0.20059703	0.21069859	0.11124908	0.16736908	0.047980633	0.11317289	0.12670708	0.23526931	0.07436339	0.18683566	0.07907407	0.11159603	0.20773333	0.11885774	0.044624466	0.0683646	0.2098323	0.09053767	0.064522214	0.044551633	0.08897593	0.008566105	0.18740827	0.13783443	0.014807325	0.1349712	0.11989823	0.1398368	0.071958795	0.112845	0.06467539	0.17294459	0.1843774	0.096219346	0.10495684	0.05259548	0.06639201	0.13273415	0.12499278	0.096899845	-0.01373296	0.036988772	0.091863036	0.08376411	0.21041651	-0.044374436	0.067714766	0.053325545	0.131454	0.09297963	0.19724011	0.16701487	0.17831707	0.17535655	0.07158325	0.24631011	0.0056520132	0.17830475	0.050025508	0.12026888	0.16411811	0.12873024	-0.0059384075	0.04188248	0.10076213	0.13007791	0.08685291	0.07545669	0.061962325	0.14936258	0.022506537	0.115061834	0.13890639	0.18006107	0.13317516	0.11441036	0.18195118	0.20102948	0.13676475	0.089583665	0.148205	0.14120272	0.17270193	0.14555669	0.10644676	0.15168938	0.12398848	0.15038276
embedding_0667	0.24985613	0.19043855	0.14655682	0.1856469	0.18126915	0.137821	0.22090782	0.14770448	0.085611925	0.19402167	0.19568837	0.20863008	0.28749055	0.15312941	0.15715857	0.20122676	0.20267805	0.16470875	0.09612972	0.124014415	0.13328005	0.15512863	0.1326912	0.15222141	0.12787831	0.19443062	0.13924858	0.23423813	0.16176726	0.18566012	0.1662082	0.12946498	0.16826434	0.18863308	0.14036918	0.19488224	0.115885824	0.17879647	0.18221271	0.17864087	0.07057886	0.1987881	0.1462953	0.17454132	0.21182665	0.17200269	0.15132727	0.11065458	0.20201844	0.16536598	0.1353051	0.2081996	0.20545098	0.2342128	0.18883508	0.2810825	0.07361491	0.14567776	0.14029521	0.15558244	0.17360905	0.18477005	0.05715684	0.15412307	0.114215076	0.15783404	0.16588774	0.16396958	0.16809653	0.21887602	0.14747094	0.08587768	0.19711033	0.16248915	0.15389478	0.18243128	0.16861488	0.15018252	0.17122908	0.16843815	0.15304635	0.06763914	0.15177664	0.20407954	0.17889787	0.21527195	0.14036962	0.20615582
embedding_0668	-0.8352777	-0.8229402	-0.7211409	-0.82908225	-0.7859428	-0.79145056	-0.7622495	-0.791438	-0.702198	-0.8494189	-0.8399992	-0.7591497	-0.719403	-0.7911281	-0.791231	-0.7873833	-0.69753593	-0.7257727	-0.7355269	-0.7859658	-0.6742143	-0.7128285	-0.7387116	-0.7262338	-0.8496339	-0.73774326	-0.67802167	-0.849647	-0.7943099	-0.776459	-0.73076975	-0.815789	-0.8386061	-0.8002078	-0.8107562	-0.7387327	-0.7828293	-0.80717546	-0.78378844	-0.9043534	-0.76352	-0.7013294	-0.762791	-0.7356135	-0.78332895	-0.670425	-0.7285036	-0.7778166	-0.71962947	-0.79275185	-0.68519247	-0.72789234	-0.7216955	-0.8085208	-0.78526604	-0.7624771	-0.76774067	-0.7341574	-0.8462758	-0.787499	-0.6975595	-0.7934334	-0.73285586	-0.7614481	-0.7721518	-0.74735343	-0.7578201	-0.7380851	-0.7710961	-0.71434695	-0.7645177	-0.8385997	-0.7935994	-0.7015517	-0.6981662	-0.72149277	-0.7329735	-0.7353746	-0.8355723	-0.8134996	-0.72652525	-0.6661866	-0.71285796	-0.7209919	-0.7488492	-0.8529434	-0.78589123	-0.75931334
embedding_0669	0.050669767	0.0131964395	-0.02045718	0.036572278	0.05912399	0.027152414	0.04247994	0.0069152634	0.0029504541	0.011942177	0.021413157	0.021644449	0.04309035	0.03188769	0.057501215	0.08224024	-0.02543398	-4.2578202e-05	0.0140599	0.04411476	-0.006083606	0.06471539	-0.0331828	-0.014178781	0.120966494	-0.023746917	0.050236117	0.034617987	0.039494917	0.05304687	0.04872317	0.044032305	0.049885556	0.035863023	0.024232905	0.04657241	0.042933095	0.08788456	0.025529653	0.09180421	0.004648005	-0.037499513	0.003615556	-0.00070428883	0.021764152	0.06951124	0.020915993	0.00818487	0.06837664	0.06921406	-0.0386196	0.009881206	-0.04319031	0.01242158	0.046748668	0.016289132	0.09188952	-0.016203532	0.038156185	0.014965791	-0.01580828	-0.032007385	0.013174025	0.056800343	0.1012658	0.005279487	0.036327474	0.012567254	0.0662109	0.044703756	0.058724135	0.056987304	0.023614496	-0.044130612	0.025064958	0.018178351	-0.024298633	-0.068616636	0.045924924	0.079557195	-0.028646998	-0.0045811543	0.047816772	0.03035367	0.010735795	0.069579	0.051025048	0.02544482
embedding_0670	-0.0040797545	-0.059379537	-0.08309505	-0.091590494	-0.08912662	-0.060950413	-0.077802405	-0.131892	-0.039851915	-0.07085479	-0.06679925	-0.059708014	-0.009782458	-0.080831096	-0.11186257	-0.11511977	-0.10173307	-0.10554482	-0.092391536	-0.062871814	-0.13654935	-0.107197165	-0.07312269	-0.104122326	-0.07934668	-0.11298575	-0.12209277	-0.11765581	-0.09307492	-0.06075029	-0.109497465	-0.08440075	-0.057295244	-0.10687969	-0.077637896	-0.11065809	-0.086959854	-0.0792589	-0.043910146	-0.0067238593	-0.08650071	-0.051412873	-0.19343024	-0.14055704	-0.057181202	-0.18702798	-0.07298431	-0.0961395	-0.05474722	-0.10426623	-0.1013416	-0.09133784	-0.09152068	-0.06815316	-0.13366704	0.023286324	-0.08211877	-0.08444897	-0.06771837	-0.04511035	-0.09204207	-0.07658238	-0.160203	-0.11774068	-0.032076612	-0.10954329	-0.06779587	-0.09579454	-0.08746824	-0.09008703	-0.093297444	-0.07411437	-0.042266056	-0.0685998	-0.14131941	-0.1023638	-0.07875228	-0.09613345	-0.011852573	-0.085005835	-0.04893296	-0.06616372	-0.10318005	-0.04511526	-0.08932866	-0.029422008	-0.07368855	-0.053133827
embedding_0671	-0.29328522	-0.31591356	-0.3051331	-0.3344827	-0.28397322	-0.42074466	-0.3093506	-0.3361371	-0.2897338	-0.43235785	-0.40644246	-0.3003757	-0.30832088	-0.38608828	-0.29425204	-0.32722107	-0.36629263	-0.36581188	-0.33350646	-0.35200426	-0.29188377	-0.29775962	-0.30908796	-0.28930265	-0.37853876	-0.30094573	-0.12124262	-0.37144592	-0.2823879	-0.3059966	-0.27039877	-0.3762056	-0.3304979	-0.30818236	-0.34821865	-0.17615166	-0.27130768	-0.39799652	-0.37239274	-0.4028788	-0.39925063	-0.36449718	-0.29884437	-0.40467313	-0.35265848	-0.24797885	-0.31536922	-0.31660894	-0.31221396	-0.27583614	-0.3040217	-0.31446323	-0.31392744	-0.34774223	-0.38767064	-0.33248574	-0.2510616	-0.28678656	-0.38140118	-0.31752214	-0.27380887	-0.36158526	-0.27755007	-0.31478447	-0.24964826	-0.34051168	-0.36489537	-0.2800444	-0.3115552	-0.3368871	-0.39101967	-0.35337654	-0.36671406	-0.32571778	-0.32022533	-0.2852593	-0.3051756	-0.31864387	-0.34966597	-0.2815896	-0.3400824	-0.23115599	-0.306048	-0.2811134	-0.30986142	-0.27473488	-0.36434704	-0.29648733
embedding_0672	-0.41110212	-0.46817175	-0.45163035	-0.4371749	-0.41472393	-0.47980246	-0.4585401	-0.5092013	-0.45161933	-0.4928486	-0.5211945	-0.4516663	-0.46933597	-0.5091098	-0.48552123	-0.4570273	-0.46900767	-0.49797413	-0.41991484	-0.46240672	-0.47914708	-0.50397944	-0.32806244	-0.41493773	-0.47954047	-0.51313066	-0.43706033	-0.46871844	-0.44976872	-0.45665982	-0.4473728	-0.43030542	-0.4497707	-0.44251382	-0.4437275	-0.5013577	-0.46289146	-0.52152216	-0.5042567	-0.44726893	-0.44644728	-0.5192481	-0.5092164	-0.5393176	-0.4662603	-0.43553457	-0.47484967	-0.48106325	-0.46007523	-0.44570276	-0.4107279	-0.4514748	-0.45739722	-0.45657104	-0.45966014	-0.45185855	-0.40783796	-0.40877295	-0.40862587	-0.44297573	-0.4256579	-0.4754835	-0.36685586	-0.5073012	-0.42546922	-0.47012937	-0.46175268	-0.4290147	-0.48309323	-0.4406401	-0.5160812	-0.4431444	-0.47879955	-0.48871562	-0.49790958	-0.47219953	-0.45551452	-0.45432866	-0.5071061	-0.5172213	-0.45454103	-0.4036601	-0.46859232	-0.4232913	-0.47255972	-0.5000783	-0.49892327	-0.46724907
embedding_0673	0.11069936	0.06340892	0.21426596	0.107596	0.10365386	0.01992682	0.16140981	0.07793654	0.1069037	0.09254617	0.10266534	0.21706548	0.17281988	0.06938575	0.112715706	0.108298935	0.11227745	0.10331359	0.05469559	0.058183122	0.100303546	0.111185566	0.12257569	0.15697652	0.04742583	0.15437797	0.17620605	0.13278656	0.1433123	0.101577744	0.15394028	0.030748703	0.026700187	0.13271101	0.04528134	0.19194818	0.106845915	0.043095026	0.05926465	-0.0058868728	0.06554799	0.095021784	0.10690697	0.09306161	0.123886146	0.15014502	0.081070684	0.073887706	0.14337863	0.1352712	0.098577246	0.11140284	0.11247541	0.13271566	0.10248405	0.20805979	0.0995301	0.13209186	0.088143855	0.059310656	0.15221578	0.06496891	0.08069952	0.117753215	0.13294813	0.08637857	0.10476556	0.115755856	0.06464799	0.09275619	0.12367741	0.12032962	0.06603992	0.14892304	0.07329591	0.10093262	0.046037886	0.06369136	0.04889689	0.14264292	0.15376298	0.15766948	0.13338591	0.03068935	0.11457854	0.08258672	0.026949422	0.11177422
embedding_0674	-0.15065698	-0.10501326	-0.11412955	-0.13146096	-0.23050946	-0.09504098	-0.13267404	0.011217125	-0.093640864	0.0019744115	-0.15548979	-0.1267669	-0.09197574	-0.10826787	-0.1381231	-0.1435531	-0.0760907	-0.091229774	-0.07930783	-0.118120156	-0.06721814	-0.1961328	-0.14161812	-0.14236309	-0.24150316	-0.1007108	-0.070323795	-0.18266475	-0.0836097	-0.08876048	-0.1218648	-0.08518652	-0.11813056	-0.11428017	-0.12067678	-0.10703773	-0.13800892	-0.13697408	-0.11141734	-0.15011063	-0.108646445	-0.09970529	-0.08385517	-0.057058968	-0.019670177	-0.17060019	-0.16599333	-0.066048704	-0.15863821	-0.14184771	-0.025524152	-0.121283956	-0.03611776	-0.054854073	-0.102740705	-0.0748224	-0.116679706	-0.14367338	-0.13297102	-0.10737566	-0.060923416	-0.15150443	-0.096186005	-0.12148553	-0.12971371	-0.15248044	-0.09615312	-0.15521327	-0.14864366	-0.034329712	-0.1402529	-0.13782829	-0.11523594	-0.020572785	-0.0797551	-0.14154948	-0.08820505	0.039670136	-0.17887986	-0.12282697	-0.088098064	-0.15815033	-0.115949914	-0.06739426	-0.12643637	-0.1405136	-0.08003514	-0.11803786
embedding_0675	-0.14489517	-0.14128251	-0.16682157	-0.18131343	-0.11781812	-0.1978646	-0.1754544	-0.24540938	-0.16586553	-0.28098434	-0.21331418	-0.09456201	-0.1808296	-0.19207832	-0.16695337	-0.18156223	-0.23377416	-0.20736727	-0.20982173	-0.2380175	-0.19202493	-0.16035022	-0.12188715	-0.124735504	-0.28139496	-0.11694429	-0.09565841	-0.14457808	-0.24296962	-0.18241891	-0.15943399	-0.19218661	-0.17730711	-0.16942936	-0.20509645	-0.1508449	-0.11486846	-0.3089899	-0.19713506	-0.22388628	-0.24660197	-0.12226347	-0.19614281	-0.2429426	-0.16379224	-0.119100936	-0.20158012	-0.2176133	-0.21864599	-0.11732036	-0.14648686	-0.19516635	-0.14110889	-0.1481137	-0.17482877	-0.18358259	-0.12142097	-0.17611456	-0.11622621	-0.18983576	-0.1501988	-0.14365144	-0.19644235	-0.17326762	-0.17086747	-0.21215147	-0.1941957	-0.18767734	-0.21933228	-0.2666589	-0.22131601	-0.22863477	-0.18816474	-0.14457594	-0.16438259	-0.18090808	-0.14639316	-0.13843976	-0.24092609	-0.1631361	-0.22316493	-0.09772437	-0.2200569	-0.19668895	-0.18775046	-0.26101288	-0.23923722	-0.20857766
embedding_0676	-0.4590016	-0.2945643	-0.37199852	-0.35357264	-0.43779758	-0.37541655	-0.41718778	-0.29024073	-0.35340676	-0.28476194	-0.37542003	-0.3296981	-0.40613708	-0.32411358	-0.36126694	-0.38792413	-0.35156175	-0.3303695	-0.31983015	-0.35630384	-0.29324242	-0.44851792	-0.390447	-0.3821058	-0.41949522	-0.36092532	-0.48080215	-0.41792303	-0.3292686	-0.325985	-0.32448167	-0.3486852	-0.3694924	-0.406066	-0.3875147	-0.459406	-0.40768155	-0.33348766	-0.35219675	-0.36334935	-0.3230663	-0.30170175	-0.37048846	-0.28210276	-0.31269538	-0.40163395	-0.3833673	-0.30910495	-0.3511751	-0.42167208	-0.3422383	-0.36175346	-0.33116788	-0.38954428	-0.4238411	-0.31912303	-0.35234928	-0.37486914	-0.36456951	-0.36385226	-0.3422972	-0.30527782	-0.34208208	-0.3556359	-0.39325336	-0.43828973	-0.35765916	-0.40292603	-0.3914435	-0.33464384	-0.31704485	-0.4333173	-0.3556291	-0.3138728	-0.33932498	-0.38240382	-0.33589223	-0.3118719	-0.3988091	-0.37621948	-0.3219729	-0.41853768	-0.36881337	-0.37026995	-0.3310805	-0.3840249	-0.3514118	-0.3707581
embedding_0677	0.47937584	0.3709648	0.49204627	0.42325652	0.43864524	0.36399648	0.46597332	0.33875304	0.40701956	0.27014795	0.35303032	0.53050256	0.43090963	0.32216316	0.40730062	0.33708206	0.39580682	0.3946943	0.39311212	0.31264308	0.39185292	0.35249344	0.4119518	0.40787193	0.34019956	0.44384876	0.48493066	0.48785043	0.3654529	0.37816215	0.41008866	0.29792902	0.3242905	0.40364385	0.33549654	0.506325	0.43428934	0.29897913	0.3101378	0.22895305	0.3351603	0.48358485	0.35732716	0.37971735	0.37061182	0.48685837	0.39249885	0.3407829	0.44139123	0.51389956	0.36235115	0.37401363	0.46124777	0.35091597	0.33952945	0.3782163	0.41570234	0.40853485	0.3210226	0.34915474	0.46707413	0.409515	0.32750413	0.39076078	0.38782245	0.40410376	0.38773635	0.3855139	0.310961	0.24486694	0.36144048	0.36772263	0.2930899	0.33604312	0.41241318	0.33185336	0.35044882	0.30862325	0.31395465	0.41605014	0.36034507	0.45860487	0.3706128	0.3039867	0.3650249	0.26745927	0.29446787	0.36753178
embedding_0678	-0.8764621	-0.8980646	-0.9288751	-0.8592874	-0.8227708	-0.804743	-0.8642055	-0.8345811	-0.915764	-0.82081705	-0.8731368	-0.95360893	-0.90792257	-0.815289	-0.887928	-0.8045643	-0.9348118	-0.86596864	-0.9237629	-0.8205401	-0.917683	-0.9000801	-0.8404484	-0.90101844	-0.80034477	-0.8846112	-0.90140647	-0.8154887	-0.89345676	-0.84940237	-0.90263814	-0.83265233	-0.82248896	-0.8229036	-0.84425515	-0.9142135	-0.88157964	-0.7882339	-0.8328682	-0.81623924	-0.8608928	-0.8784961	-0.87080926	-0.82868516	-0.869899	-0.9029052	-0.8900961	-0.83380085	-0.90306044	-0.8313335	-0.9344531	-0.89572823	-0.8696577	-0.8741546	-0.7783096	-0.9412862	-0.8561157	-0.8998379	-0.78779596	-0.9095832	-0.9782753	-0.88499844	-0.87765735	-0.86833036	-0.92699355	-0.86087906	-0.8606771	-0.8624068	-0.8639801	-0.90684116	-0.813262	-0.8482802	-0.8471765	-0.9419705	-0.87665033	-0.89095867	-0.8658976	-0.8896128	-0.8459314	-0.8338479	-0.9219325	-0.9682296	-0.9255219	-0.84268403	-0.8512047	-0.8569617	-0.81717545	-0.89278793
embedding_0679	-0.34266716	-0.32492608	-0.3028827	-0.32801908	-0.2942677	-0.2627055	-0.30180222	-0.29036662	-0.2219539	-0.28282458	-0.2547927	-0.2660947	-0.28886557	-0.25668567	-0.26250428	-0.2679075	-0.31288135	-0.22026052	-0.26536018	-0.20676027	-0.23773964	-0.2087696	-0.31963	-0.29040778	-0.21824205	-0.30342773	-0.26584408	-0.3618437	-0.27981237	-0.27610266	-0.26081732	-0.33431676	-0.2985434	-0.29995733	-0.2712386	-0.2194358	-0.2167683	-0.2902555	-0.27819183	-0.2692744	-0.19814898	-0.26219988	-0.20201793	-0.20292783	-0.30504197	-0.18892285	-0.243569	-0.21534982	-0.28589603	-0.29217604	-0.2425229	-0.27571687	-0.2796394	-0.33981624	-0.26929423	-0.28666443	-0.24730782	-0.31461522	-0.2664171	-0.2569056	-0.2638678	-0.30765948	-0.15994625	-0.23793209	-0.2733119	-0.26155326	-0.30064815	-0.23381177	-0.21535787	-0.29096857	-0.24518685	-0.23910818	-0.27133116	-0.27825606	-0.22838025	-0.24201183	-0.27762598	-0.2732852	-0.27960756	-0.27178606	-0.28108567	-0.22254512	-0.29414913	-0.28981754	-0.24860837	-0.29393333	-0.26935098	-0.3025735
embedding_0680	-0.49457788	-0.39721376	-0.451041	-0.44203466	-0.5337801	-0.46215713	-0.46440947	-0.31283337	-0.44599757	-0.30493516	-0.411137	-0.3846476	-0.45749652	-0.33045554	-0.4400491	-0.43270478	-0.38394123	-0.3706933	-0.4132065	-0.4355477	-0.3720454	-0.39660147	-0.45290938	-0.4510591	-0.41088212	-0.39199904	-0.53695273	-0.43488064	-0.4902475	-0.42537078	-0.43121946	-0.39621532	-0.40953138	-0.4646767	-0.38587403	-0.43247023	-0.4632231	-0.46163285	-0.43417412	-0.4632936	-0.41672647	-0.41076955	-0.39624745	-0.36584243	-0.39405856	-0.4367747	-0.44516113	-0.41153535	-0.46090645	-0.47763434	-0.40684068	-0.41571042	-0.36494154	-0.4305066	-0.43313056	-0.40279937	-0.5011928	-0.45204455	-0.40279886	-0.4026589	-0.4192584	-0.3892545	-0.4163783	-0.3615067	-0.5355185	-0.4651819	-0.43492132	-0.47679958	-0.4456233	-0.42124233	-0.44580296	-0.47647142	-0.42048967	-0.29803315	-0.3992085	-0.43238345	-0.41680658	-0.36760497	-0.50051886	-0.4278139	-0.41709042	-0.47831535	-0.45644438	-0.4451441	-0.4356163	-0.43777192	-0.4927759	-0.46095717
embedding_0681	-0.4030428	-0.39889783	-0.39530605	-0.332932	-0.3138426	-0.31071296	-0.44797835	-0.47925204	-0.4094943	-0.44079012	-0.43674472	-0.3190217	-0.4240086	-0.40764174	-0.39161387	-0.38918802	-0.4484924	-0.48018464	-0.33713698	-0.37645555	-0.39964086	-0.3710369	-0.36942738	-0.38706484	-0.4291322	-0.43470836	-0.36608306	-0.37113938	-0.33121145	-0.3738214	-0.40570277	-0.3939156	-0.45959294	-0.37863472	-0.37840378	-0.38952038	-0.3364396	-0.4110373	-0.38818502	-0.30140653	-0.36052045	-0.32205284	-0.40937835	-0.4940275	-0.41568717	-0.44888124	-0.38306844	-0.35715178	-0.45878235	-0.30421504	-0.36496913	-0.42724344	-0.41998538	-0.38794667	-0.33512425	-0.42584914	-0.34113884	-0.36442533	-0.33021358	-0.37452182	-0.39532775	-0.38520673	-0.41080272	-0.40502042	-0.26626918	-0.3380625	-0.39563057	-0.38785127	-0.40370914	-0.42444843	-0.3038454	-0.40421423	-0.33282417	-0.4415473	-0.39617118	-0.3962306	-0.36272383	-0.37093595	-0.31079957	-0.35917845	-0.39233768	-0.31762558	-0.39749527	-0.38110197	-0.3662414	-0.38513932	-0.32437938	-0.38721973
embedding_0682	-0.044782575	-0.04705882	-0.085973635	-0.06286644	-0.037333664	-0.005719579	-0.08563591	-0.038394693	-0.08020295	-0.10809954	-0.0912032	-0.050466403	-0.05772068	-0.049875543	-0.073418684	-0.057874437	-0.054637183	-0.07309331	-0.07424682	-0.05762413	-0.026205037	-0.049966086	-0.069904186	-0.073254816	-0.050136376	-0.028219668	-0.048838764	-0.10535137	-0.050484493	-0.03410036	-0.09219136	-0.06611066	-0.03743035	-0.09762033	-0.08417931	-0.08343296	-0.066284955	-0.054560713	-0.06350965	-0.0043620807	-0.059457585	-0.08851404	-0.015620135	-0.08693874	-0.0930293	-0.09164218	-0.04246585	-0.011760564	-0.1262448	-0.07777982	-0.08118075	-0.09108086	-0.049007457	-0.10141404	-0.00068227504	-0.089653745	-0.064976335	-0.022448275	-0.05000494	-0.06824367	-0.12714069	-0.0141160935	-0.05526474	-0.04306661	-0.12642576	-0.08008907	-0.06541446	-0.07998537	-0.05957991	-0.105559595	-0.04705935	-0.06344919	-0.027758885	-0.08131081	-0.01405917	-0.068128355	-0.07808037	-0.08113919	-0.09630082	-0.06628235	-0.06740023	-0.0925163	-0.055535592	-0.06937569	-0.07389379	-0.038735908	-0.059127938	-0.09945406
embedding_0683	0.37252668	0.34284303	0.5110392	0.43259445	0.46725225	0.23172823	0.4123498	0.33502248	0.40495002	0.30203316	0.38608873	0.44109884	0.37963137	0.3752092	0.4111517	0.39622095	0.35350934	0.358084	0.41508567	0.37233004	0.41089153	0.40673938	0.41601163	0.42026618	0.39031327	0.40558487	0.42883706	0.41386253	0.4875725	0.38957536	0.4553826	0.34164852	0.35615143	0.42407474	0.35748157	0.47676688	0.39999366	0.30586326	0.3182364	0.32601142	0.41879287	0.37002638	0.37157872	0.32396564	0.3403285	0.43572047	0.41908464	0.37876832	0.44162518	0.4172991	0.3798563	0.3972549	0.36199948	0.3639856	0.36550415	0.41388336	0.5039977	0.41066542	0.3463232	0.3918713	0.45291385	0.36714098	0.39267763	0.4434842	0.45032305	0.39925048	0.39817423	0.41429728	0.39392108	0.38809428	0.40794778	0.35340217	0.33092597	0.4632047	0.34418848	0.42819387	0.3519601	0.3342582	0.30316308	0.41818395	0.4170023	0.47070527	0.44352886	0.40206888	0.39280406	0.41049364	0.29836118	0.40821227
embedding_0684	-0.44684735	-0.4478325	-0.5336594	-0.47290975	-0.6528859	-0.4661001	-0.48683658	-0.5377337	-0.5508578	-0.43470433	-0.562188	-0.39243242	-0.4426621	-0.5679566	-0.5680435	-0.5595822	-0.42829144	-0.58963984	-0.52444464	-0.6043207	-0.55273736	-0.527494	-0.58383155	-0.51874626	-0.62835807	-0.4938973	-0.67968607	-0.46099204	-0.6413403	-0.51131386	-0.53686947	-0.47650293	-0.5112672	-0.4919549	-0.47643605	-0.56095105	-0.6165083	-0.49714717	-0.51254356	-0.4539436	-0.66091037	-0.35812327	-0.5633241	-0.547454	-0.39014256	-0.628104	-0.592792	-0.573122	-0.5047815	-0.53393966	-0.48849973	-0.47384733	-0.4050088	-0.42565686	-0.58575624	-0.36522365	-0.591919	-0.56512904	-0.57708067	-0.48039562	-0.44496256	-0.4527951	-0.6552381	-0.5703686	-0.5550025	-0.50568193	-0.5400267	-0.557607	-0.59527206	-0.49144575	-0.5011997	-0.6049972	-0.48754388	-0.39930168	-0.52215225	-0.55535	-0.480331	-0.48775876	-0.48886272	-0.5529016	-0.46326318	-0.5974101	-0.46495393	-0.55352336	-0.49002096	-0.5200629	-0.5472033	-0.4802114
embedding_0685	0.38510007	0.31182113	0.32107738	0.3602944	0.39676288	0.3913541	0.32911968	0.29959726	0.31079677	0.29245874	0.30395243	0.22931767	0.38178188	0.2542285	0.32446432	0.39407715	0.36917025	0.2926663	0.27385104	0.35182914	0.26488835	0.37167773	0.41154006	0.31294823	0.4487377	0.30387032	0.37134162	0.44047195	0.32268885	0.33746156	0.30975926	0.37857473	0.36153644	0.36153996	0.33547568	0.2747684	0.28357404	0.36791524	0.32578588	0.32063088	0.28176	0.29114962	0.25010914	0.2959557	0.30371377	0.2840603	0.34400007	0.29401922	0.42008093	0.34963676	0.24409625	0.36156204	0.26345453	0.34852606	0.38909397	0.3620041	0.35733464	0.36428863	0.26846856	0.3267858	0.272319	0.31055543	0.2892208	0.3678728	0.33848533	0.38418967	0.2910212	0.33049473	0.34792405	0.28531092	0.28229445	0.34617004	0.27925506	0.23328945	0.3432135	0.36256272	0.3182297	0.19421649	0.39327773	0.3213632	0.3157906	0.3298264	0.3284576	0.35971177	0.3369027	0.35385883	0.36255828	0.3558807
embedding_0686	-0.7828934	-0.6955285	-0.70593756	-0.7226538	-0.72159296	-0.64290255	-0.66569805	-0.6710458	-0.63683456	-0.7157171	-0.6803915	-0.6930522	-0.7022723	-0.6182753	-0.67541707	-0.70473933	-0.67487127	-0.6245504	-0.592321	-0.65688103	-0.6317255	-0.6828769	-0.74227935	-0.72240573	-0.6853619	-0.672805	-0.7038354	-0.74020374	-0.69134736	-0.695672	-0.6988108	-0.68354523	-0.68893033	-0.70275503	-0.63495034	-0.65196145	-0.659829	-0.6589407	-0.66173047	-0.6443787	-0.6424766	-0.65020686	-0.663752	-0.61335987	-0.69316375	-0.66878897	-0.66863555	-0.6600025	-0.72098875	-0.6801891	-0.6421529	-0.69372594	-0.6869391	-0.71934515	-0.6659028	-0.7467791	-0.7350286	-0.7495376	-0.63456696	-0.6964058	-0.71889496	-0.6945125	-0.6616296	-0.6723021	-0.72594625	-0.70462453	-0.64946324	-0.74029255	-0.700227	-0.6853607	-0.6447679	-0.683936	-0.6924551	-0.63550615	-0.65468544	-0.7275692	-0.68827534	-0.63518053	-0.6841788	-0.69640523	-0.6400107	-0.6792267	-0.7144946	-0.6551202	-0.67366093	-0.70902497	-0.66887623	-0.71388197
embedding_0687	0.6169315	0.4116269	0.4807944	0.43783545	0.36901665	0.5065908	0.5338226	0.34614623	0.4825419	0.3464984	0.39057425	0.47163105	0.5731853	0.34624368	0.357844	0.3792672	0.45074764	0.3503593	0.38219377	0.3522649	0.3058972	0.45459402	0.44550595	0.3772791	0.4576553	0.46787694	0.43343237	0.4964403	0.30164027	0.4047937	0.40232816	0.43650255	0.5401651	0.4324713	0.4223397	0.45532882	0.3686386	0.41842723	0.3663269	0.46470496	0.30996308	0.3907421	0.37959293	0.2742007	0.46016964	0.44080076	0.42670584	0.32064283	0.4740564	0.38729036	0.3757103	0.4264381	0.43364543	0.4509251	0.33178377	0.47776467	0.41799575	0.3980358	0.31793708	0.45320177	0.43499997	0.41353026	0.2886312	0.37740916	0.4161312	0.456544	0.3943131	0.37881172	0.3981993	0.39898652	0.30846944	0.48283625	0.36945316	0.38061413	0.40126497	0.38847739	0.4326156	0.3520713	0.46141168	0.40099517	0.4080375	0.41828948	0.4514613	0.35302055	0.4176731	0.44663954	0.32303604	0.46508706
