clade_name	SRR11944139	SRR11944140	SRR11944141	SRR11944142	SRR11944143	SRR11944144	SRR11944145	SRR11944146	SRR11944147	SRR11944148	SRR11944149	SRR11944150	SRR11944151	SRR11944152	SRR11944153	SRR11944154	SRR11944155	SRR11944156	SRR11944157	SRR11944158	SRR11944159	SRR11944160	SRR11944161	SRR11944162	SRR11944163	SRR11944164	SRR11944165	SRR11944166	SRR11944167	SRR11944168	SRR11944169	SRR11944170	SRR11944171	SRR11944172	SRR11944173	SRR11944174	SRR11944175	SRR11944176	SRR11944177	SRR11944178	SRR11944179	SRR11944180	SRR11944181	SRR11944182	SRR11944183	SRR11944184	SRR11944185	SRR11944186	SRR11944187	SRR11944188	SRR11944189	SRR11944190	SRR11944191	SRR11944192	SRR11944193	SRR11944194	SRR11944195	SRR11944196	SRR11944197	SRR11944198	SRR11944199	SRR11944200	SRR11944201	SRR11944202	SRR11944204	SRR11944205	SRR11944206	SRR11944207	SRR11944208	SRR11944209	SRR11944210	SRR11944211	SRR11944212	SRR11944213	SRR11944214	SRR11944215	SRR11944216	SRR11944217	SRR11944218	SRR11944219	SRR11944220	SRR11944221	SRR11944222	SRR11944223	SRR11944224	SRR11944225	SRR11944226	SRR11944227	SRR11944228	SRR11944229	SRR11944230	SRR11944231	SRR11944232	SRR11944233	SRR11944234	SRR11944235	SRR11944236	SRR11944237	SRR11944238	SRR11944239	SRR11944240	SRR11944241	SRR11944242	SRR11944243	SRR11944244	SRR11944245	SRR11944246	SRR11944247	SRR11944248	SRR11944249
d__Bacteria___p__Firmicutes___c__Clostridia___o__Lachnospirales___f__Lachnospiraceae___g__Lachnospira	40	0	58	0	0	21	0	15	0	0	0	198	0	47	0	0	0	0	179	0	3	0	254	0	0	66	408	0	34	130	58	0	0	0	0	0	0	0	0	0	55	0	0	125	0	0	72	280	0	0	99	0	0	0	51	0	75	0	0	0	73	0	0	84	0	0	0	0	0	0	0	0	355	158	86	0	74	0	154	0	80	0	0	339	0	0	0	0	0	0	0	0	0	349	0	0	0	273	0	0	0	0	0	0	0	440	25	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Lachnospirales___f__Lachnospiraceae___g__Lachnospiraceae_AC2044_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Lachnospirales___f__Lachnospiraceae___g__Lachnospiraceae_FCS020_group	55	42	57	0	0	53	0	7	0	0	0	0	0	0	37	0	0	26	0	0	0	0	0	0	0	19	0	0	0	0	0	14	0	0	13	0	0	14	0	0	0	0	24	0	0	0	0	23	0	48	0	11	0	18	0	48	0	0	0	0	20	0	0	0	0	14	28	0	0	0	0	12	0	0	0	0	110	16	70	0	0	0	0	0	0	0	51	0	0	0	78	0	0	92	0	0	0	40	0	0	0	0	43	0	0	0	11	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Lachnospirales___f__Lachnospiraceae___g__Lachnospiraceae_ND3007_group	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Lachnospirales___f__Lachnospiraceae___g__Lachnospiraceae_NK4A136_group	154	0	127	0	0	811	0	28	360	0	0	416	40	0	0	168	0	0	0	0	0	0	27	0	0	0	0	242	56	43	0	91	0	0	0	0	27	2	0	0	0	0	37	1127	84	13	0	153	0	0	0	0	0	586	124	0	0	0	0	195	0	0	0	19	0	0	0	0	16	0	0	22	0	23	82	0	9	0	9	180	0	103	0	0	0	0	0	26	0	0	156	0	0	543	8	0	0	0	190	0	195	0	24	0	0	0	25	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Lachnospirales___f__Lachnospiraceae___g__Lachnospiraceae_UCG-001	0	0	0	0	0	1099	0	0	0	0	0	0	0	0	34	0	0	53	0	0	0	0	0	0	0	11	0	0	0	0	0	0	47	0	0	67	0	0	0	0	0	0	0	9	2	0	0	68	0	0	0	151	0	51	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	48	0	0	0	0	62	0	0	0	0	76	0	0	0	66	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Lachnospirales___f__Lachnospiraceae___g__Lachnospiraceae_UCG-002	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	14	0	20	3	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Lachnospirales___f__Lachnospiraceae___g__Lachnospiraceae_UCG-003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Lachnospirales___f__Lachnospiraceae___g__Lachnospiraceae_UCG-004	83	8	0	0	0	113	0	80	46	0	0	174	0	0	41	82	0	0	0	0	0	0	75	0	0	70	140	200	9	0	0	72	0	0	0	0	0	43	0	0	0	0	0	15	86	0	52	119	0	0	0	143	0	29	0	0	0	0	0	62	9	0	0	88	0	0	0	17	0	0	0	244	0	41	27	0	16	45	12	0	15	0	0	36	0	0	0	102	0	0	42	0	0	63	0	0	0	0	0	286	0	0	44	0	0	0	109	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Lachnospirales___f__Lachnospiraceae___g__Lachnospiraceae_UCG-008	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Lachnospirales___f__Lachnospiraceae___g__Lachnospiraceae_UCG-010	6	7	0	8	0	10	0	12	0	0	0	0	0	0	0	0	0	0	0	0	4	0	6	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	7	5	0	8	0	0	0	0	0	0	0	16	0	0	0	0	0	6	0	5	5	0	0	0	0	0	12	0	0	0	0	39	0	34	10	0	7	17	0	0	11	13	0	5	6	0	9	0	0	0	0	0	0	16	0	0	0	14	4	0	7	0	0	2	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Lachnospirales___f__Lachnospiraceae___g__Lactonifactor	0	0	42	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	0	0	20	0	0	5	0	0	0	0	0	0	0	0	0	0	0	7	0	0	12	0	18	12	0	0	13	0	0	0	0	0	0	7	0	10	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	45	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Lachnospirales___f__Lachnospiraceae___g__Marvinbryantia	0	0	23	0	0	0	0	0	0	0	0	0	14	13	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	45	0	0	49	11	0	0	0	0	0	53	15	28	0	15	0	0	0	0	0	31	0	0	0	0	15	0	26	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	9	0	0	0	0	0	0	0	27	0	20	0	0	0	19	0	0	74	0	0	0	40	0	0	83	0	11	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Lachnospirales___f__Lachnospiraceae___g__Robinsoniella	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	238	0	136	82	0	0	0	179	0	0	0	0	0	29	0	116	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	58	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	144	0	0	785	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Lachnospirales___f__Lachnospiraceae___g__Roseburia	72	0	67	0	0	20	676	0	0	50	1195	608	0	40	66	33	0	0	0	36	26	0	732	92	75	115	0	57	143	1130	37	53	314	90	25	12	16	115	0	0	602	26	0	74	134	183	1354	1529	0	0	0	986	0	0	92	62	0	0	0	0	0	0	0	263	0	0	67	0	0	0	233	128	225	43	260	109	99	255	249	0	349	29	0	1184	30	456	36	245	56	0	188	0	0	727	303	362	72	14	0	64	0	0	63	0	0	0	0	0	0	417
d__Bacteria___p__Firmicutes___c__Clostridia___o__Lachnospirales___f__Lachnospiraceae___g__Sellimonas	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	329	0	0	0	0	0	0	0	29	0	301	0	123	44	0	0	0	0	205	0	75	0	0	0	0	0	0	9	0	15	66	0	0	7	67	0	0	0	37	0	40	30	0	0	0	70	47	76	0	0	54	199	70	0	0	0	0	0	0	38	0	0	0	167	0	188	0	53	49	0	0	78	271	51	0	0	0	0	0	10	0	7	67	0	29	0	0	0	22	0	21	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Lachnospirales___f__Lachnospiraceae___g__Shuttleworthia	0	27	0	33	0	48	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	8	47	0	27	0	0	0	135	0	16	0	0	0	0	0	0	0	0	35	0	0	0	0	0	23	0	0	23	0	0	9	0	5	5	0	14	13	25	13	0	0	0	0	24	42	0	0	0	56	0	0	0	0	0	0	5	0	0	39	9	0	0	16	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Lachnospirales___f__Lachnospiraceae___g__Stomatobaculum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Lachnospirales___f__Lachnospiraceae___g__Syntrophococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Lachnospirales___f__Lachnospiraceae___g__Tuzzerella	0	0	0	14	11	49	0	79	44	110	61	20	66	0	11	20	266	50	175	0	0	0	0	0	0	22	90	0	168	7	0	0	108	17	0	33	0	10	0	0	19	0	89	104	0	0	0	0	101	35	60	118	98	68	73	4	99	0	0	28	0	13	30	33	33	267	48	0	0	0	30	194	0	55	18	4	0	10	0	0	44	87	0	0	0	14	8	0	0	0	157	0	0	97	0	0	47	126	0	0	175	0	91	22	0	0	3	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Lachnospirales___f__Lachnospiraceae___g__Tyzzerella	309	0	0	0	322	738	0	0	0	5	0	0	0	0	37	342	0	77	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	337	0	0	5	57	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	26	0	0	0	0	0	0	229	99	0	0	0	0	0	0	0	375	0	0	0	0	0	0	175	89	481	0	0	0	0	0	0	0	54	0	0	687	0	0	512
d__Bacteria___p__Firmicutes___c__Clostridia___o__Lachnospirales___f__Lachnospiraceae___g__UC5-1-2E3	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	72	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	11	0	31	14	0	0	0	0	0	0	0	38	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	28	0	8	0	14	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Monoglobales	105	0	44	130	28	264	209	13	310	327	669	590	347	0	25	176	316	16	339	0	107	0	80	0	25	56	863	64	160	186	53	552	7	129	4	35	51	45	0	0	70	159	184	184	221	141	199	267	48	330	0	348	0	129	77	87	25	37	77	227	9	3	167	174	89	0	100	0	0	135	101	255	301	554	245	209	0	41	72	178	29	42	0	113	10	407	546	30	0	0	117	0	71	51	187	201	0	256	23	0	585	0	29	116	14	0	99	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Monoglobales___f__Monoglobaceae	105	0	44	130	28	264	209	13	310	327	669	590	347	0	25	176	316	16	339	0	107	0	80	0	25	56	863	64	160	186	53	552	7	129	4	35	51	45	0	0	70	159	184	184	221	141	199	267	48	330	0	348	0	129	77	87	25	37	77	227	9	3	167	174	89	0	100	0	0	135	101	255	301	554	245	209	0	41	72	178	29	42	0	113	10	407	546	30	0	0	117	0	71	51	187	201	0	256	23	0	585	0	29	116	14	0	99	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Monoglobales___f__Monoglobaceae___g__Monoglobus	105	0	44	130	28	264	209	13	310	327	669	590	347	0	25	176	316	16	339	0	107	0	80	0	25	56	863	64	160	186	53	552	7	129	4	35	51	45	0	0	70	159	184	184	221	141	199	267	48	330	0	348	0	129	77	87	25	37	77	227	9	3	167	174	89	0	100	0	0	135	101	255	301	554	245	209	0	41	72	178	29	42	0	113	10	407	546	30	0	0	117	0	71	51	187	201	0	256	23	0	585	0	29	116	14	0	99	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Oscillospirales	6584	636	7087	6696	940	7351	2620	3254	5895	284	8961	4492	4794	698	6232	5765	4349	6198	330	325	2830	0	716	91	3799	4188	7359	4878	7012	6048	3757	2984	10587	1479	2989	6079	2981	4461	738	440	2384	3226	5567	9458	3268	5911	3197	10370	3158	4377	590	4285	5825	10173	10513	5573	4323	3436	4255	7962	2096	1325	3459	3359	1961	4765	4286	1337	4860	3273	2045	2941	6247	5083	6736	11644	7461	3829	4101	4060	3061	4104	2292	3146	4460	706	6367	5013	5860	347	10330	185	3135	12080	83	3935	471	2340	2228	1875	10562	31	4687	2061	4928	1056	2423	1793	3514	1075
d__Bacteria___p__Firmicutes___c__Clostridia___o__Oscillospirales___f__Butyricicoccaceae	211	18	32	196	66	99	1093	145	35	81	620	123	0	66	48	179	96	130	38	126	274	0	0	77	16	105	230	251	32	325	87	106	107	13	32	123	110	62	75	76	223	14	54	227	99	58	251	222	15	76	204	133	12	181	6	65	30	103	90	184	11	66	57	376	0	13	95	13	283	51	294	322	305	164	209	423	46	176	214	112	73	0	176	88	203	148	105	359	63	71	328	0	0	273	0	226	87	17	46	181	100	0	37	83	37	611	136	153	308	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Oscillospirales___f__Butyricicoccaceae___g__Butyricicoccus	211	18	32	196	66	91	1093	145	35	81	620	123	0	66	48	179	96	130	38	126	274	0	0	77	16	105	214	251	27	313	87	0	107	0	32	115	110	51	75	76	223	14	33	212	99	58	251	218	15	62	204	133	0	163	0	56	30	103	90	184	11	59	42	358	0	0	95	9	283	44	294	322	305	164	209	215	39	176	214	112	73	0	176	88	203	148	105	356	0	71	328	0	0	45	0	226	87	17	46	181	100	0	37	83	37	611	124	153	308	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Oscillospirales___f__Butyricicoccaceae___g__UCG-008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Oscillospirales___f__Butyricicoccaceae___g__UCG-009	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	5	12	0	0	0	13	0	8	0	11	0	0	0	0	21	15	0	0	0	0	0	14	0	0	12	18	6	9	0	0	0	0	0	7	6	18	0	13	0	4	0	7	0	0	0	0	0	208	7	0	0	0	0	0	0	0	0	0	0	3	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Oscillospirales___f__Ethanoligenenaceae	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Oscillospirales___f__Ethanoligenenaceae___g__Acetanaerobacterium	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Oscillospirales___f__Oscillospiraceae	379	13	1928	346	42	648	10	450	266	47	121	156	1433	14	1559	777	1156	806	155	36	30	0	61	0	177	179	413	72	2052	581	136	243	2387	354	466	349	669	501	16	0	408	246	715	1051	457	518	403	549	545	874	230	304	1770	1807	431	896	433	195	854	262	76	264	311	518	347	3294	441	457	207	240	115	257	386	235	2040	677	1801	59	85	219	54	232	24	263	834	225	727	484	2469	231	1570	0	327	2457	74	68	125	633	982	71	1159	27	1286	34	175	249	346	18	4	19
d__Bacteria___p__Firmicutes___c__Clostridia___o__Oscillospirales___f__Oscillospiraceae___g__Colidextribacter	0	4	0	0	0	0	0	91	0	27	0	49	0	0	0	0	33	6	57	0	0	0	0	0	0	61	68	10	371	90	0	0	79	0	0	0	0	13	0	0	45	0	101	105	35	24	124	36	119	23	20	35	0	157	25	32	99	66	3	5	9	81	16	68	117	85	28	10	113	0	44	61	113	32	35	0	0	16	15	0	14	0	0	54	10	91	0	94	59	0	0	0	64	35	0	0	0	80	105	15	11	0	94	6	126	0	14	0	0	7
d__Bacteria___p__Firmicutes___c__Clostridia___o__Oscillospirales___f__Oscillospiraceae___g__Flavonifractor	25	0	31	0	0	27	0	42	54	0	121	31	0	0	5	0	275	0	48	10	15	0	23	0	25	24	70	13	52	62	63	158	0	53	0	0	38	0	0	0	59	43	0	30	14	46	31	5	35	61	19	32	0	112	56	0	18	49	30	0	18	42	25	140	98	102	141	169	0	30	18	111	32	33	18	0	74	0	26	0	0	35	0	33	0	42	0	26	140	188	12	0	0	14	74	26	0	74	25	14	0	27	268	0	12	164	141	16	4	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Oscillospirales___f__Oscillospiraceae___g__Intestinimonas	0	0	7	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	2	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	50	0	15	0	26	0	0	0	0	0	0	0	0	0	3	0	743	0	0	0	0	0	0	23	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	35	0	0	0	63	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Oscillospirales___f__Oscillospiraceae___g__NK4A214_group	68	0	330	67	0	60	0	0	101	0	0	0	21	4	71	20	0	233	0	0	0	0	0	0	0	0	0	0	398	17	0	0	0	0	0	25	0	13	0	0	0	0	11	91	66	140	41	72	101	294	0	0	171	237	0	349	0	0	75	0	0	0	63	0	0	50	15	0	0	33	16	0	0	0	611	0	557	0	0	0	0	0	0	0	118	0	3	0	0	0	3	0	76	218	0	0	39	242	59	0	85	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Oscillospirales___f__Oscillospiraceae___g__Oscillibacter	68	0	53	49	0	80	10	66	101	14	0	44	66	0	108	39	806	13	50	8	0	0	27	0	93	0	122	14	370	157	68	0	544	287	233	48	269	21	16	0	122	90	75	258	110	44	44	54	100	228	183	90	90	366	99	59	216	30	150	16	28	85	85	188	105	748	132	225	70	104	23	85	161	100	145	435	30	13	5	142	16	154	24	46	86	0	152	36	617	0	102	0	0	5	0	33	33	81	290	42	33	0	328	8	37	16	85	2	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Oscillospirales___f__Oscillospiraceae___g__Oscillospira	13	5	13	34	0	0	0	16	0	0	0	7	10	0	0	8	0	0	0	0	9	0	0	0	0	17	62	9	72	25	0	85	0	0	0	0	0	8	0	0	0	18	0	83	0	12	0	0	15	66	0	40	0	42	27	18	0	8	23	18	4	0	79	9	0	0	0	5	0	47	7	0	0	0	11	0	6	26	0	0	0	0	0	11	33	0	0	26	0	0	20	0	0	12	0	0	0	0	37	0	170	0	0	0	0	69	56	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Oscillospirales___f__Oscillospiraceae___g__Pseudoflavonifractor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Oscillospirales___f__Oscillospiraceae___g__UCG-002	74	0	600	78	0	235	0	130	0	6	0	0	1087	10	796	514	0	363	0	0	0	0	0	0	13	15	0	0	125	88	0	0	0	0	0	102	0	306	0	0	3	95	308	142	74	192	45	143	6	0	0	5	832	661	0	247	0	0	424	159	6	0	0	53	8	1062	0	0	0	0	0	0	0	0	707	99	806	0	5	0	0	0	0	24	401	0	333	40	0	0	1139	0	58	1610	0	0	26	0	98	0	39	0	287	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Oscillospirales___f__Oscillospiraceae___g__UCG-003	24	0	18	28	0	68	0	57	0	0	0	0	71	0	91	91	0	86	0	0	0	0	0	0	0	16	0	26	28	0	0	0	13	0	0	45	0	41	0	0	17	0	55	0	38	0	84	56	0	0	0	39	10	10	10	12	0	0	45	22	0	0	0	19	0	168	0	0	0	0	0	0	0	0	196	0	61	0	27	0	15	0	0	0	55	53	11	64	0	0	160	0	0	114	0	9	27	0	0	0	44	0	9	17	0	0	0	0	0	12
d__Bacteria___p__Firmicutes___c__Clostridia___o__Oscillospirales___f__Oscillospiraceae___g__UCG-005	38	4	729	49	0	4	0	31	0	0	0	11	118	0	464	60	0	49	0	0	0	0	0	0	23	11	0	0	238	0	0	0	1498	0	225	78	362	44	0	0	5	0	104	19	39	40	0	115	78	5	0	9	496	59	40	175	0	0	24	0	0	0	0	2	0	330	46	0	0	12	0	0	0	13	185	58	259	0	0	0	0	0	0	17	100	0	205	75	1502	0	104	0	13	320	0	0	0	0	286	0	171	0	162	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Oscillospirales___f__Oscillospirales_fa	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Oscillospirales___f__Oscillospirales_fa___g__Hydrogenoanaerobacterium	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria___p__Firmicutes___c__Clostridia___o__Oscillospirales___f__Ruminococcaceae	5925	605	4528	5879	832	6460	1517	2562	5398	95	8211	4213	3314	607	3598	4705	3082	5131	137	163	2410	0	655	3	3606	3791	6708	4555	4647	4586	3534	2635	7156	1112	2491	5484	1625	3796	647	364	1750	2958	4491	7756	2582	5249	2543	9140	2376	3088	156	3788	3759	7797	9654	4406	3736	2755	2908	7506	1960	856	2891	2433	1614	1458	3393	783	4164	2804	1636	2362	5380	4684	3933	10076	5323	3594	3764	3727	2932	3872	2092	2689	3070	333	5375	3904	2692	45	8221	185	2293	9089	9	3641	255	1665	679	1623	9013	4	3349	1944	4716	191	1941	1622	3202	1056
d__Bacteria___p__Firmicutes___c__Clostridia___o__Oscillospirales___f__Ruminococcaceae___g__Anaerofilum	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	6	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
