clade_name	2001	2002	2003	2005	2006	2008	2009	2010	2011	2012	2013	2014	2016	2017	2018	2019	2021	2022	2023	2025	2026	2027	2028	2029	2030	2031	2032	2033	2034	2035	2036	2037	2038	2039	2040	2041	2042	2043	2044	2046	2047	2049	2050	2051	2052	2053	2054	3001	3002	3003	3004	3005	3010	3011	3013	3014	3015	3016	3017	3018	3022	3026	3030	3031	3032	3036	3038	3039	3040	3042	3043	3045	3046	3047	3048	3050	3051	3053	3056	3057	3059	3060	3061	3063	3065	3066	3067	3068	3069	3070
k__Bacteria___p__Bacillota___c__Clostridia___o__Oscillospirales___f__Ruminococcaceae___g__DTU089	153	10	33	8	26	0	5	6	22	0	0	0	22	114	0	0	0	22	0	46	0	28	10	0	0	14	0	7	11	0	0	0	26	18	3	0	13	0	0	12	0	0	0	16	0	0	0	0	8	0	0	0	0	0	0	18	0	21	14	52	0	0	0	0	33	0	16	0	2	0	0	9	0	0	8	0	0	0	0	0	8	0	0	9	0	0	0	0	66	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Oscillospirales___f__Ruminococcaceae___g__Faecalibacterium	10236	4141	4516	938	38234	6771	9469	6898	4575	2831	3705	12895	2294	3281	2572	10504	6742	2835	2237	3154	319	4129	3351	26560	12856	9608	11454	6237	2054	7011	9851	5285	8753	5077	31497	5997	4186	11562	6331	8844	9957	5029	16024	7346	8568	7297	11982	4365	2139	6961	1640	9241	3619	8816	265	1342	0	1523	815	7526	18243	3219	2626	4880	68971	32	2862	5322	376	9096	6665	7528	2198	17	13403	3732	4962	5565	4533	6990	3739	7905	8517	8081	1456	7430	12778	8659	37	1557
k__Bacteria___p__Bacillota___c__Clostridia___o__Oscillospirales___f__Ruminococcaceae___g__Fournierella	157	0	31	0	0	0	0	0	44	0	0	0	0	0	0	0	0	67	0	18	7	0	28	0	0	0	0	0	0	0	0	0	23	0	0	0	82	0	7	0	0	46	0	16	0	0	0	0	9	0	0	0	0	0	10	0	0	0	0	76	0	63	0	0	30	0	67	0	12	0	0	5	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	24	38	57
k__Bacteria___p__Bacillota___c__Clostridia___o__Oscillospirales___f__Ruminococcaceae___g__Gemmiger	0	2504	1433	1174	906	1082	1688	338	1417	360	23	58	865	1922	1232	177	423	812	416	2842	159	732	1259	1160	878	1502	856	674	1697	959	778	644	695	3720	922	677	1563	612	2812	1292	0	1058	2093	2406	27	1055	1921	478	511	790	524	0	0	1938	974	511	6	0	1155	0	181	284	367	311	1776	5	470	680	679	2200	905	553	366	0	4090	1949	2266	628	1522	2677	0	395	354	1404	946	0	2143	512	0	1000
k__Bacteria___p__Bacillota___c__Clostridia___o__Oscillospirales___f__Ruminococcaceae___g__Harryflintia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Oscillospirales___f__Ruminococcaceae___g__Hydrogenoanaerobacterium	0	12	12	0	0	0	0	0	0	0	0	0	6	0	48	0	0	27	0	17	0	0	35	0	0	0	0	0	23	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	33	0	0	17	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Oscillospirales___f__Ruminococcaceae___g__Negativibacillus	0	39	15	0	168	0	40	0	0	0	27	0	0	0	0	0	0	71	0	25	0	25	0	0	0	80	19	0	0	0	0	0	29	11	0	0	17	0	0	19	0	6	14	205	0	0	0	0	0	16	6	0	0	0	31	0	0	0	0	0	0	6	19	0	81	0	0	97	51	33	0	0	0	85	0	0	0	0	61	128	0	0	0	46	34	0	4	0	0	63
k__Bacteria___p__Bacillota___c__Clostridia___o__Oscillospirales___f__Ruminococcaceae___g__Paludicola	23	0	25	0	0	0	0	0	2	0	0	0	0	0	40	0	0	0	0	0	0	12	44	25	0	0	0	0	19	0	0	0	0	0	0	0	27	0	0	0	0	0	0	9	0	27	9	0	7	0	0	0	0	6	0	0	0	22	9	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	8	0	0	0	0	7	0	0	0	0	0	0	0	0	0	38
k__Bacteria___p__Bacillota___c__Clostridia___o__Oscillospirales___f__Ruminococcaceae___g__Phocea	14	0	0	0	0	0	0	0	12	0	0	0	5	0	0	0	0	0	0	0	0	0	0	7	0	0	0	7	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	4	7	0	14	0	0	0	12	0	0	0	0	0	11	2	0	0	0	0	0	0	6	0	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Oscillospirales___f__Ruminococcaceae___g__Pygmaiobacter	0	0	6	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Oscillospirales___f__Ruminococcaceae___g__Ruminococcus	831	1959	2828	849	1420	2591	500	1425	0	760	2103	5	2302	1042	271	813	115	364	0	1705	4	368	2830	93	1609	1341	679	724	768	507	201	2847	1461	2096	0	54	1777	230	546	80	0	887	6286	3541	44	344	846	100	4182	595	254	507	625	1693	27	131	0	706	15	0	128	497	22	399	3761	0	2581	1455	513	2054	188	30	0	0	3431	422	0	13	1230	2700	0	661	1957	1265	46	0	2339	6	25	495
k__Bacteria___p__Bacillota___c__Clostridia___o__Oscillospirales___f__Ruminococcaceae___g__Ruthenibacterium	36	58	42	10	12	4	0	23	98	0	18	33	62	0	23	0	0	45	0	31	0	15	17	86	14	25	18	27	64	0	0	4	12	0	0	0	13	0	0	43	10	21	0	91	0	9	10	0	31	20	0	42	19	23	43	0	0	75	49	94	0	0	0	19	105	0	107	7	169	23	0	22	0	0	26	47	24	18	0	14	0	8	0	0	0	18	0	0	81	337
k__Bacteria___p__Bacillota___c__Clostridia___o__Oscillospirales___f__Ruminococcaceae___g__Subdoligranulum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	401	0	0	37	0	0	0	0	0	0	0	0	3	0	0	93	0	0	74	0	0	514	0	0	0	0	224	0	129	0	0	0	0	0	833	77	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Oscillospirales___f__Ruminococcaceae___g__UCG-001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Oscillospirales___f__Ruminococcaceae___g__[Clostridium] methylpentosum group	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Oscillospirales___f__Ruminococcaceae___g__[Eubacterium] siraeum group	35	38	102	266	26	44	0	0	11	1419	0	0	0	0	361	11	436	269	0	631	0	1329	22	0	0	162	0	0	280	0	0	0	0	307	0	0	1323	0	8	108	0	370	0	18	0	1215	200	41	0	358	0	57	0	887	2	0	0	0	0	0	0	0	18	0	349	0	274	0	7	71	0	4	0	0	0	11	0	0	461	0	0	467	18	1742	0	13	54	0	0	16
k__Bacteria___p__Bacillota___c__Clostridia___o__Peptococcales___f__Peptococcaceae___g__Peptococcus	4	0	0	0	0	0	109	0	0	17	0	51	54	0	0	0	0	0	0	18	0	10	0	0	0	0	0	0	0	0	0	0	28	17	0	0	0	0	0	0	0	41	6	0	0	0	34	16	0	139	0	0	0	6	0	0	0	0	58	0	0	0	0	0	0	0	0	6	5	203	0	78	0	0	134	6	0	0	0	54	0	0	0	20	0	0	0	0	0	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Peptostreptococcales-Tissierellales___f__Anaerovoracaceae___g__Anaerovorax	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Peptostreptococcales-Tissierellales___f__Anaerovoracaceae___g__Family XIII AD3011 group	10	42	0	97	0	0	0	4	99	34	0	3	7	0	26	27	8	12	0	33	27	39	38	0	69	8	5	65	3	3	29	0	14	27	0	0	85	0	52	42	0	0	0	129	0	42	10	23	164	39	7	5	0	37	55	0	0	10	34	0	5	0	22	0	12	0	8	0	0	18	0	0	0	0	39	4	0	23	28	25	0	32	0	38	0	0	9	0	0	18
k__Bacteria___p__Bacillota___c__Clostridia___o__Peptostreptococcales-Tissierellales___f__Anaerovoracaceae___g__Family XIII UCG-001	21	34	48	92	8	0	17	16	0	10	15	0	0	8	17	0	37	0	0	18	4	18	0	7	0	0	0	0	0	0	0	0	3	25	5	0	37	7	12	8	0	7	0	10	0	17	14	0	31	23	8	0	7	21	14	0	0	0	9	4	0	0	17	11	0	0	19	9	5	5	21	0	0	0	33	10	0	0	12	30	0	0	33	0	0	6	0	0	0	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Peptostreptococcales-Tissierellales___f__Anaerovoracaceae___g__Mogibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Peptostreptococcales-Tissierellales___f__Anaerovoracaceae___g__S5-A14a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Peptostreptococcales-Tissierellales___f__Anaerovoracaceae___g__[Eubacterium] brachy group	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	20	0	8	10	0	0	0	0	0	2	0	0	0	0	0	0	0	0	7	0	0	0	0	3	8	0	0	0	0	6	6	0	0	12	5	0	0	0	0	0	0	0	0	7	0	2	0	7	2	11	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	17
k__Bacteria___p__Bacillota___c__Clostridia___o__Peptostreptococcales-Tissierellales___f__Family XI___g__Anaerococcus	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Peptostreptococcales-Tissierellales___f__Family XI___g__Ezakiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Peptostreptococcales-Tissierellales___f__Family XI___g__Fenollaria	15	3	0	0	0	0	0	0	3	0	0	0	17	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	96	0	0	0	0	0	0	0	9	0	0	10	0	16	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	9	14	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Peptostreptococcales-Tissierellales___f__Family XI___g__Finegoldia	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Peptostreptococcales-Tissierellales___f__Family XI___g__Murdochiella	30	0	0	0	0	2	0	0	0	0	0	0	15	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Peptostreptococcales-Tissierellales___f__Family XI___g__Parvimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Peptostreptococcales-Tissierellales___f__Family XI___g__Peptoniphilus	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Peptostreptococcales-Tissierellales___f__Peptostreptococcaceae___g__Clostridioides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Peptostreptococcales-Tissierellales___f__Peptostreptococcaceae___g__Intestinibacter	98	353	65	6	20	15	48	19	97	24	27	23	21	166	0	0	45	76	0	0	0	38	83	14	16	0	30	27	0	0	47	106	0	17	4	0	0	0	30	0	154	0	0	180	0	0	0	4	34	0	20	32	0	0	40	58	132	169	0	0	0	10	16	0	83	0	6	7	0	0	114	89	0	38	0	15	0	0	0	20	7	11	109	0	0	0	0	0	0	81
k__Bacteria___p__Bacillota___c__Clostridia___o__Peptostreptococcales-Tissierellales___f__Peptostreptococcaceae___g__Peptostreptococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria___p__Bacillota___c__Clostridia___o__Peptostreptococcales-Tissierellales___f__Peptostreptococcaceae___g__Romboutsia	15	321	427	0	12	0	274	0	819	80	137	14	0	290	6	7	0	0	16	83	0	63	326	154	0	72	15	80	12	14	57	13	0	141	0	0	9	0	47	0	216	10	20	57	96	6	17	24	22	121	33	28	8	22	98	63	16	19	17	0	26	0	0	0	31	114	59	91	35	55	398	67	163	0	21	24	44	0	0	122	0	56	10	0	0	0	6	0	0	76
k__Bacteria___p__Bacillota___c__Clostridia___o__Peptostreptococcales-Tissierellales___f__Peptostreptococcaceae___g__Terrisporobacter	0	0	42	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	15	25	18	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0
k__Bacteria___p__Bacillota___c__Negativicutes___o__Acidaminococcales___f__Acidaminococcaceae___g__Acidaminococcus	0	0	0	0	28	0	54	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	8	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	841	470	0	567	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria___p__Bacillota___c__Negativicutes___o__Acidaminococcales___f__Acidaminococcaceae___g__Phascolarctobacterium	0	111	0	53	22	0	0	5	276	10	0	108	119	59	124	0	39	377	0	17	0	0	0	263	152	112	0	171	76	0	95	0	319	0	0	0	46	50	0	0	0	286	0	86	0	0	90	9	310	15	65	0	137	18	277	0	0	0	71	429	0	74	148	574	155	68	0	0	96	422	0	3	33	250	109	60	0	274	96	0	0	0	120	0	604	0	108	96	290	301
k__Bacteria___p__Bacillota___c__Negativicutes___o__Acidaminococcales___f__Acidaminococcaceae___g__Succiniclasticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
k__Bacteria___p__Bacillota___c__Negativicutes___o__Veillonellales-Selenomonadales___f__Selenomonadaceae___g__Megamonas	0	0	0	0	0	0	22	0	0	0	0	0	0	75	0	0	0	0	0	0	44	36	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	19	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	22	0	0	9	0	298	0	0	4973	0	0	0	0	0	0	2968	3	0	8	0	0	0	0	0	0	3	0	0	0	0	0	0	0
k__Bacteria___p__Bacillota___c__Negativicutes___o__Veillonellales-Selenomonadales___f__Selenomonadaceae___g__Mitsuokella	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria___p__Bacillota___c__Negativicutes___o__Veillonellales-Selenomonadales___f__Selenomonadaceae___g__Selenomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria___p__Bacillota___c__Negativicutes___o__Veillonellales-Selenomonadales___f__Veillonellaceae___g__Allisonella	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria___p__Bacillota___c__Negativicutes___o__Veillonellales-Selenomonadales___f__Veillonellaceae___g__Dialister	370	367	273	520	110	0	680	349	0	358	153	4	108	20	0	347	129	7	401	285	483	229	600	0	64	0	1200	10	0	7	0	138	0	176	953	236	118	0	142	357	113	181	812	863	320	226	0	509	0	226	0	680	4	138	0	148	608	210	0	0	1975	0	0	0	104	0	339	913	0	0	140	337	37	0	40	310	0	6	0	292	411	57	0	225	0	483	2	139	0	3
k__Bacteria___p__Bacillota___c__Negativicutes___o__Veillonellales-Selenomonadales___f__Veillonellaceae___g__Megasphaera	0	0	0	0	0	0	121	0	0	0	0	0	0	0	6	123	8	0	0	0	162	0	0	0	0	0	78	0	0	0	0	0	0	0	0	421	0	0	0	0	0	0	0	0	0	0	7	43	0	0	165	0	0	0	0	0	0	0	0	0	43	0	0	0	0	1901	0	0	0	0	59	0	1120	0	67	0	4182	0	0	0	0	0	0	273	62	0	0	0	0	0
k__Bacteria___p__Bacillota___c__Negativicutes___o__Veillonellales-Selenomonadales___f__Veillonellaceae___g__Veillonella	0	14	0	0	0	0	0	11	0	0	0	0	0	0	0	11	7	0	150	0	0	0	0	0	0	0	0	0	0	0	30	0	0	16	64	0	0	0	0	0	0	0	8	0	0	0	0	0	5	6	0	0	0	0	0	0	50	0	0	0	16	0	0	0	33	0	0	14	0	0	13	8	0	0	10	0	43	0	0	5	0	19	6	0	0	0	12	75	0	0
k__Bacteria___p__Bacteroidota___c__Bacteroidia___o__Bacteroidales___f__Bacteroidaceae___g__Bacteroides	15579	9198	16301	13521	870	12780	1738	10232	7417	15616	15747	6596	6458	1094	4833	99	12594	11820	1602	9766	402	3193	4959	9151	6657	11291	4783	10365	13121	11306	5160	10470	11752	8158	971	9750	3711	17213	9738	757	19400	5494	2682	12385	12860	4085	2748	5254	7350	8298	397	10932	15160	9093	7473	18196	23468	24384	4755	17317	309	16668	2533	17480	10362	21572	18828	14519	17988	6545	10430	12275	565	13872	20402	7542	2741	7767	7714	8902	23672	7192	15741	13511	1177	12965	2668	8759	9811	5736
k__Bacteria___p__Bacteroidota___c__Bacteroidia___o__Bacteroidales___f__Barnesiellaceae___g__Barnesiella	858	0	0	0	48	0	38	0	0	0	968	0	0	61	497	0	135	0	0	454	107	402	0	31	258	373	82	471	406	0	0	509	0	864	0	0	916	24	1173	0	0	165	101	5185	2	1839	707	806	0	567	21	0	0	683	0	0	0	0	5	0	12	0	885	0	502	0	0	378	0	28	0	0	28	0	939	0	85	0	0	0	0	0	0	0	0	0	50	0	0	16
k__Bacteria___p__Bacteroidota___c__Bacteroidia___o__Bacteroidales___f__Barnesiellaceae___g__Coprobacter	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	5	0	0	0	0	176	0	19	0	0	0	0	0	5	0	0	0	0	11	4	0	0	54	0	7	60	26	0	0	0	0	0	0	0	0	0	483	0	0	0	0	32	0	0	35	0	0	0	0	0	0	381	0	0	20	0	112	0	0	0	0	0	0	0	0	0	9
k__Bacteria___p__Bacteroidota___c__Bacteroidia___o__Bacteroidales___f__Marinifilaceae___g__Butyricimonas	0	0	0	72	0	0	0	0	0	119	0	0	27	0	0	11	55	0	0	66	47	5	0	0	0	0	20	0	68	51	0	0	0	56	0	0	17	0	0	0	0	0	0	1345	0	83	0	127	118	172	12	0	0	74	0	0	0	0	0	0	0	0	95	46	123	0	0	0	23	0	0	0	0	0	0	38	0	73	0	34	0	145	27	0	0	0	0	0	0	39
k__Bacteria___p__Bacteroidota___c__Bacteroidia___o__Bacteroidales___f__Marinifilaceae___g__Gabonibacter	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria___p__Bacteroidota___c__Bacteroidia___o__Bacteroidales___f__Marinifilaceae___g__Odoribacter	0	58	68	57	8	0	27	83	38	26	97	0	23	0	238	0	68	62	0	100	52	183	120	22	52	0	17	34	71	0	40	0	122	36	9	112	90	7	194	107	0	34	14	239	196	80	78	45	72	14	14	67	69	168	70	195	0	0	49	164	0	231	0	133	114	0	159	55	33	68	51	0	0	38	360	45	0	40	59	0	162	0	27	117	0	40	11	8	0	150
k__Bacteria___p__Bacteroidota___c__Bacteroidia___o__Bacteroidales___f__Porphyromonadaceae___g__Porphyromonas	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	22	2	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	22	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria___p__Bacteroidota___c__Bacteroidia___o__Bacteroidales___f__Prevotellaceae___g__Hoylesella	6	24	0	0	0	8	0	0	0	0	0	0	79	0	15	0	0	0	8	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	8	0	0	0	0	9	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria___p__Bacteroidota___c__Bacteroidia___o__Bacteroidales___f__Prevotellaceae___g__Leyella	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria___p__Bacteroidota___c__Bacteroidia___o__Bacteroidales___f__Prevotellaceae___g__Massiliprevotella	0	0	0	0	0	0	595	0	0	0	0	0	229	0	0	5	0	28	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1812	0	0	0	0	0	0	0	673	0	0	0	0	0	0	0	763	0	1237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	377	0	0	495	0	0	0	0	0	467	0	0	0	0	0
k__Bacteria___p__Bacteroidota___c__Bacteroidia___o__Bacteroidales___f__Prevotellaceae___g__Paraprevotella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	52	0	0	0	87	0	0	0	33	0	0	0	0	0	0	0	0	7	0	0	0	32	0	0	0	604	0	263	564	1428	0	0	0	203	0	0	0	0	187	0	0	0	0	0	0	395	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	5
